zipcode|country|turnover(EUR)
21654|DE|28.67
22509|DE|34.01
04315|DE|1161.27
29565|DE|613.2
22451|DE|38.72
30925|DE|38.43
49740|DE|1608.6
50827|DE|1037.59
08389|DE|43.79
99834|DE|335.92
84160|DE|41.98
40027|DE|264.12
07407|DE|1088.72
78315|DE|1591.06
82599|DE|92.07
14827|DE|157.45
83346|DE|316.24
35580|DE|314.21
16259|DE|587.16
50704|DE|42.95
74749|DE|53.66
96157|DE|177.48
31710|DE|199.9
76185|DE|2847.16
84186|DE|190.25
66352|DE|303.68
10249|DE|2344.76
36154|DE|258.3
86679|DE|58.54
79734|DE|35.16
79238|DE|332.19
37431|DE|1354.08
38364|DE|1587.2
75385|DE|145.96
87648|DE|66.98
54427|DE|31.18
63063|DE|29.12
24935|DE|43.67
04275|DE|1467.7
25724|DE|278.5
03096|DE|624.78
24245|DE|957.75
70174|DE|487.26
37373|DE|36.84
49779|DE|166.02
63636|DE|492.6
22116|DE|23.17
94255|DE|116.88
94267|DE|53.94
67125|DE|395.4
01129|DE|1198.72
48259|DE|40.48
72672|DE|82.26
09217|DE|322.66
29223|DE|5894.47
66187|DE|41.91
26386|DE|2858.52
76456|DE|763.61
74909|DE|291.62
89297|DE|104.01
58675|DE|4469.76
56729|DE|526.87
86687|DE|134.94
86986|DE|88.5
27732|DE|29.8
22566|DE|39.85
67152|DE|99.28
16868|DE|40.33
54546|DE|84.7
88255|DE|201.42
99089|DE|1580.4
55232|DE|1185.6
23937|DE|31.4
54456|DE|113.36
25856|DE|2816.1
85057|DE|417.43
12082|DE|62.14
65329|DE|229.95
22335|DE|15838.08
33789|DE|30.71
27324|DE|1449.56
82216|DE|1189.4
32339|DE|2902.65
12203|DE|6056.3
58947|DE|38.74
30085|DE|37.64
54295|DE|1043.76
78979|DE|26.91
48349|DE|22.07
96052|DE|1252.55
29451|DE|2426.68
99628|DE|273.07
23714|DE|6468.12
06112|DE|521.6
15345|DE|1569.53
91729|DE|35.24
29559|DE|1222.56
95180|DE|210.35
85368|DE|1202.34
17039|DE|845.9
89359|DE|145.36
33719|DE|4383.68
55583|DE|287.2
91798|DE|56.72
79865|DE|54.6
06686|DE|373.59
92447|DE|32.67
01558|DE|594.36
91180|DE|345.51
69214|DE|1092.84
56564|DE|1093.4
25869|DE|24.97
40472|DE|2025.6
26655|DE|5269.14
14778|DE|681.87
72149|DE|48.0
92260|DE|122.01
89437|DE|37.76
21337|DE|15726.3
96352|DE|252.16
09126|DE|773.96
37547|DE|463.59
26161|DE|41.64
08294|DE|351.27
27327|DE|1246.4
22542|DE|29.56
12105|DE|2399.8
51069|DE|2698.44
48239|DE|26.35
55262|DE|962.92
22031|DE|32.69
49221|DE|40.84
31029|DE|332.9
54450|DE|36.95
24941|DE|22989.04
33729|DE|6007.45
82285|DE|44.26
50677|DE|1183.68
66271|DE|418.55
97273|DE|495.55
78658|DE|392.59
73111|DE|26.56
25105|DE|83.38
55481|DE|121.26
71706|DE|744.8
38271|DE|671.58
85307|DE|216.42
44566|DE|36.56
53545|DE|812.2
58644|DE|2377.61
86682|DE|42.12
38272|DE|380.9
14624|DE|2308.67
29352|DE|875.7
71640|DE|1584.0
71726|DE|654.3
24223|DE|6387.68
83076|DE|82.76
10787|DE|717.82
90617|DE|203.64
36460|DE|410.08
58540|DE|2265.45
31603|DE|951.32
24161|DE|5922.8
93474|DE|37.92
47269|DE|1521.3
08312|DE|43.52
67727|DE|34.68
93164|DE|76.16
91239|DE|119.01
24786|DE|51.94
30890|DE|12080.12
95197|DE|88.28
42499|DE|1561.42
35039|DE|1261.26
54318|DE|77.94
34225|DE|8944.68
73127|DE|33.27
82140|DE|1976.1
94369|DE|52.32
93080|DE|276.39
23843|DE|19097.76
01877|DE|401.28
09129|DE|28.47
70000|DE|22.48
54310|DE|87.44
87781|DE|73.89
21371|DE|121.45
89614|DE|108.0
67374|DE|97.76
88298|DE|27.12
53117|DE|1482.64
33501|DE|37.63
68782|DE|1393.0
01139|DE|936.41
43267|DE|23.25
97239|DE|30.06
23900|DE|24.35
33103|DE|38.02
06847|DE|333.48
25348|DE|6678.45
45002|DE|30.62
61200|DE|816.64
58091|DE|1832.22
24638|DE|241.74
17335|DE|156.56
38547|DE|1322.66
85119|DE|28.02
26127|DE|5002.4
27383|DE|5480.98
60455|DE|35.98
80187|DE|30.59
60597|DE|34.05
34131|DE|5606.4
38667|DE|3796.47
71642|DE|1354.32
27644|DE|31.01
50858|DE|3917.32
84384|DE|119.91
35469|DE|583.8
67069|DE|968.52
97786|DE|33.12
26624|DE|1523.34
63694|DE|356.2
10315|DE|1632.21
38229|DE|3241.8
71723|DE|382.33
65618|DE|961.2
25222|DE|43.5
36145|DE|180.75
67259|DE|418.35
64147|DE|43.28
65816|DE|31.97
93471|DE|28.59
64355|DE|33.25
63628|DE|1178.97
06849|DE|404.85
71254|DE|2106.22
24642|DE|25.63
50666|DE|35.74
54345|DE|43.76
23946|DE|556.38
10888|DE|24.31
80209|DE|36.09
74925|DE|68.06
48336|DE|1205.36
25729|DE|81.64
63872|DE|108.24
99706|DE|645.06
22222|DE|456.6
45654|DE|32.62
29485|DE|224.56
79369|DE|154.92
95440|DE|37.72
99338|DE|26.15
99610|DE|1050.3
29633|DE|3636.56
31180|DE|4316.0
40214|DE|32.39
74196|DE|311.5
92521|DE|139.1
84072|DE|185.5
48308|DE|4505.31
56736|DE|169.0
31557|DE|28.92
41941|DE|23.93
64367|DE|1661.1
35117|DE|561.34
96188|DE|104.2
83435|DE|863.33
74572|DE|80.13
76761|DE|175.42
19071|DE|513.74
15757|DE|275.52
38601|DE|27.73
78604|DE|144.7
36456|DE|175.2
74542|DE|120.24
25497|DE|4409.43
43119|DE|24.71
28525|DE|87.28
04849|DE|646.24
73087|DE|139.98
89143|DE|640.11
54649|DE|26.02
85578|DE|38.9
38108|DE|7680.6
44369|DE|2164.24
64579|DE|562.77
24576|DE|9226.28
82481|DE|251.3
94264|DE|31.9
25584|DE|53.58
21521|DE|14352.1
95213|DE|838.32
88422|DE|106.41
03052|DE|22.31
99819|DE|332.9
35408|DE|31.61
83737|DE|91.14
98745|DE|53.2
16866|DE|612.2
47546|DE|2013.66
85302|DE|81.51
85379|DE|36.86
55589|DE|37.98
82049|DE|1409.04
44751|DE|31.41
22082|DE|42.09
07551|DE|554.32
26817|DE|1353.12
38239|DE|4922.19
72805|DE|200.7
96135|DE|602.0
94107|DE|26.14
21221|DE|37.63
21514|DE|6334.79
27404|DE|11288.0
55597|DE|94.68
29313|DE|2924.45
24308|DE|35.01
84066|DE|59.72
04860|DE|587.16
22059|DE|84.24
03249|DE|299.76
28790|DE|16231.8
28848|DE|42.33
76599|DE|176.76
99999|DE|107.16
45657|DE|5293.58
23323|DE|53.22
49080|DE|5705.1
99444|DE|186.0
51889|DE|23.3
77977|DE|28.12
67166|DE|138.3
82402|DE|284.4
12487|DE|1609.74
36124|DE|1252.1
25966|DE|73.62
46117|DE|969.54
94518|DE|71.86
24803|DE|710.16
21734|DE|540.73
44801|DE|1298.08
02997|DE|342.7
92711|DE|144.56
12121|DE|27.92
94372|DE|103.71
18181|DE|403.68
20412|DE|27.73
24938|DE|25.17
97597|DE|37.81
50931|DE|2288.16
82431|DE|142.44
98529|DE|812.0
73084|DE|287.36
59287|DE|26.83
23746|DE|300.4
57482|DE|2237.22
22785|DE|34.78
42289|DE|3029.56
87600|DE|2598.6
49760|DE|39.62
49504|DE|1414.82
49074|DE|2367.27
85315|DE|29.79
68238|DE|23.17
15926|DE|976.08
54294|DE|964.1
35578|DE|3361.6
67655|DE|959.14
14547|DE|996.65
03046|DE|666.96
48765|DE|26.79
70806|DE|3428.1
67593|DE|333.3
59590|DE|3252.43
76865|DE|280.35
30627|DE|2524.5
64404|DE|717.34
90427|DE|1612.4
83130|DE|38.44
73655|DE|530.28
13583|DE|1246.03
20079|DE|45.98
91287|DE|29.33
89607|DE|119.25
59557|DE|1025.24
79361|DE|38.79
88376|DE|27.4
14727|DE|404.16
45122|DE|39.98
20614|DE|27.08
52156|DE|694.0
86707|DE|205.14
73104|DE|84.45
99192|DE|360.72
27638|DE|1012.69
09390|DE|81.72
32546|DE|38.44
35759|DE|680.8
55285|DE|34.1
74078|DE|1478.46
20987|DE|36.15
09575|DE|26.66
45896|DE|1304.8
32447|DE|29.15
89312|DE|1203.42
32689|DE|2218.75
52538|DE|1032.79
99085|DE|1325.32
33519|DE|24.87
56305|DE|198.96
55568|DE|45.42
95195|DE|30.12
79364|DE|95.96
12349|DE|2793.78
09618|DE|539.28
38156|DE|38.84
27491|DE|60.2
86559|DE|120.56
59909|DE|913.16
27895|DE|39.78
60038|DE|40.77
94566|DE|67.48
98746|DE|74.07
45201|DE|40.01
25799|DE|115.02
91616|DE|74.08
99099|DE|1449.24
22587|DE|45068.06
07549|DE|475.57
89182|DE|85.02
53498|DE|602.1
66500|DE|35.69
85661|DE|203.35
57343|DE|41.16
29187|DE|42.32
88142|DE|415.36
93180|DE|94.29
59755|DE|1367.52
75523|DE|33.96
13187|DE|3971.82
57627|DE|842.1
67686|DE|154.1
22147|DE|19917.66
76863|DE|612.48
25377|DE|1726.21
38518|DE|8816.29
68163|DE|1575.96
51063|DE|1012.5
63776|DE|799.4
28757|DE|7960.3
85277|DE|27.85
26914|DE|36.47
97947|DE|267.2
80999|DE|1214.1
04442|DE|508.68
35716|DE|790.6
61642|DE|28.05
73274|DE|174.93
20156|DE|39.75
28219|DE|6204.66
14772|DE|1483.42
85417|DE|201.35
35110|DE|192.42
83088|DE|245.63
35906|DE|23.33
59555|DE|2700.62
95703|DE|78.56
25997|DE|17788.93
40746|DE|38.38
41189|DE|695.13
04356|DE|137.88
75233|DE|377.4
22459|DE|33332.53
76476|DE|245.36
25412|DE|39.32
73557|DE|725.9
85462|DE|38.68
55457|DE|344.8
97422|DE|1953.39
26954|DE|6966.85
99087|DE|214.92
66636|DE|601.86
25573|DE|264.6
21720|DE|6433.36
10963|DE|1440.58
13057|DE|947.36
97246|DE|119.16
22543|DE|49.26
16227|DE|593.56
94099|DE|125.28
86989|DE|120.15
85406|DE|217.75
67319|DE|219.9
54584|DE|27.44
25936|DE|38.66
01108|DE|736.25
06543|DE|43.19
12334|DE|45.38
78723|DE|33.38
08062|DE|440.33
09599|DE|1887.36
07958|DE|26.82
83417|DE|31.46
55271|DE|486.0
74599|DE|78.93
90574|DE|930.16
39126|DE|581.91
41849|DE|1123.4
02338|DE|35.9
25881|DE|385.0
24980|DE|7956.16
59964|DE|808.4
20225|DE|29.08
70167|DE|24.21
21481|DE|6570.2
71522|DE|2266.61
65607|DE|31.1
10967|DE|2342.57
30823|DE|6642.44
88048|DE|794.5
77794|DE|39.26
89561|DE|236.04
93191|DE|38.71
25923|DE|15563.2
27499|DE|128.1
94124|DE|83.94
94575|DE|122.64
31275|DE|13157.43
95509|DE|27.63
10795|DE|25.9
60439|DE|2873.0
74579|DE|205.7
99846|DE|108.6
34334|DE|33.58
74372|DE|424.08
16548|DE|1596.8
56340|DE|325.6
76534|DE|710.36
39012|DE|38.23
86739|DE|36.43
25358|DE|4818.38
71144|DE|366.74
90471|DE|973.44
26403|DE|38.32
21388|DE|829.71
16247|DE|406.56
56656|DE|395.4
69434|DE|320.16
74405|DE|546.48
49088|DE|3214.8
06126|DE|650.43
60100|DE|39.11
89250|DE|685.9
33758|DE|5112.9
31501|DE|33.1
39629|DE|198.18
39628|DE|32.66
91220|DE|485.8
82393|DE|316.8
36286|DE|229.32
87659|DE|100.26
74850|DE|176.2
67360|DE|175.26
37075|DE|4119.12
90491|DE|1493.25
33795|DE|30.99
83623|DE|452.32
50850|DE|35.82
91217|DE|930.24
67487|DE|453.04
91725|DE|30.39
25715|DE|524.4
09228|DE|100.8
22980|DE|411.58
55666|DE|38.04
23798|DE|38.28
32427|DE|3542.0
35447|DE|1214.36
85447|DE|105.08
24211|DE|7108.64
08056|DE|783.0
95183|DE|299.25
06796|DE|222.66
01277|DE|2907.2
78465|DE|984.62
21643|DE|2428.08
84140|DE|63.02
59423|DE|3821.94
78359|DE|227.28
06667|DE|1134.05
92554|DE|30.0
19982|DE|24.04
19406|DE|377.12
84375|DE|127.05
85053|DE|651.75
56869|DE|35.86
93358|DE|30.45
88515|DE|90.78
63864|DE|160.1
22015|DE|37.06
45539|DE|34.81
84177|DE|84.81
52074|DE|2375.75
67308|DE|203.98
22942|DE|30.22
22851|DE|13416.95
67829|DE|24.11
88480|DE|93.15
74348|DE|663.0
34345|DE|59.96
61254|DE|27.89
52076|DE|1561.5
96486|DE|490.44
23233|DE|80.85
22195|DE|23.99
55124|DE|963.3
20735|DE|33.08
45470|DE|3277.5
51105|DE|2069.0
92364|DE|140.15
45549|DE|6768.0
73271|DE|139.92
74385|DE|308.77
53539|DE|147.42
73463|DE|448.89
27612|DE|10156.26
97271|DE|88.77
20301|DE|65.68
73441|DE|661.76
75395|DE|511.92
54455|DE|82.76
38382|DE|93.12
22255|DE|33.66
66679|DE|536.94
71111|DE|696.6
85560|DE|622.8
65101|DE|39.57
98714|DE|50.42
76857|DE|479.57
45892|DE|1080.08
46483|DE|2427.3
56290|DE|195.12
22111|DE|24051.2
51149|DE|1997.76
74631|DE|35.21
88410|DE|265.14
96224|DE|438.72
53688|DE|42.38
52459|DE|563.04
57072|DE|2118.0
73734|DE|1343.58
41540|DE|965.79
86919|DE|446.08
71577|DE|82.38
37213|DE|897.05
02699|DE|298.48
25785|DE|873.0
99707|DE|61.8
35390|DE|1056.08
87244|DE|36.42
34152|DE|35.41
66130|DE|411.57
66955|DE|622.82
56864|DE|79.52
12045|DE|959.42
56002|DE|29.62
99752|DE|341.0
30457|DE|3267.0
94353|DE|28.65
40678|DE|34.07
06542|DE|226.35
58511|DE|2982.05
48455|DE|1934.5
01326|DE|1273.76
76848|DE|39.68
70327|DE|1666.25
59955|DE|1406.4
27711|DE|17400.24
91611|DE|22.09
19322|DE|1543.2
23161|DE|26.47
97953|DE|25.16
34308|DE|993.6
78183|DE|377.13
95199|DE|77.07
99090|DE|256.26
36214|DE|329.1
67582|DE|54.22
71032|DE|1226.72
51588|DE|1022.0
88547|DE|39.48
94034|DE|358.29
04209|DE|733.32
96369|DE|171.35
55624|DE|47.08
20155|DE|33.77
69514|DE|828.0
37475|DE|27.2
72800|DE|696.33
31241|DE|3802.89
74297|DE|22.65
17509|DE|528.0
44807|DE|1476.28
23769|DE|3526.4
21052|DE|81.34
66917|DE|31.89
60424|DE|174.36
25880|DE|45.96
93413|DE|579.12
02943|DE|465.92
21493|DE|15031.83
71239|DE|31.5
24885|DE|1416.36
10119|DE|2585.82
93480|DE|29.83
24306|DE|5313.29
21423|DE|29748.29
86270|DE|40.85
14715|DE|449.15
96149|DE|143.64
72285|DE|143.04
53332|DE|3286.0
24567|DE|119.07
94339|DE|105.12
46397|DE|2370.6
73432|DE|299.9
74746|DE|155.4
15980|DE|34.9
23363|DE|26.07
24872|DE|340.16
84359|DE|220.5
18609|DE|625.5
37692|DE|41.37
91723|DE|26.46
78559|DE|83.88
66265|DE|703.29
22769|DE|22220.22
88451|DE|234.66
84178|DE|29.05
37412|DE|1911.65
55253|DE|30.44
31184|DE|27.47
92242|DE|113.45
67722|DE|262.5
24321|DE|3156.36
76477|DE|67.84
09212|DE|850.15
34582|DE|1103.09
82467|DE|2299.08
63916|DE|126.5
55585|DE|301.52
56659|DE|121.56
86825|DE|887.4
82441|DE|326.79
54441|DE|193.5
80000|DE|82.16
53250|DE|28.14
22633|DE|25.09
76646|DE|2668.0
15232|DE|345.3
26844|DE|126.4
96349|DE|110.7
86747|DE|64.54
79299|DE|117.24
76689|DE|921.69
24625|DE|623.1
76332|DE|412.8
64757|DE|43.73
71063|DE|976.0
54568|DE|448.92
22083|DE|37637.28
09638|DE|66.2
23823|DE|558.72
65604|DE|656.8
72181|DE|174.08
83064|DE|660.24
56254|DE|32.09
41517|DE|1118.52
27580|DE|11335.92
18347|DE|1149.3
90455|DE|638.4
52077|DE|26.79
64189|DE|27.25
31084|DE|1097.82
21682|DE|17366.4
31693|DE|1121.4
79232|DE|259.4
06772|DE|46.42
25669|DE|485.65
10245|DE|2629.76
95512|DE|273.0
66740|DE|1317.96
12589|DE|1666.98
06901|DE|284.0
35282|DE|594.36
34619|DE|53.66
78978|DE|40.69
88263|DE|220.95
96164|DE|112.9
40271|DE|39.55
34370|DE|33.68
10382|DE|82.88
99885|DE|305.04
93138|DE|566.58
82390|DE|101.04
60386|DE|1204.8
49492|DE|2440.83
92350|DE|28.27
69509|DE|823.2
72280|DE|251.37
55450|DE|126.52
25926|DE|2266.88
23874|DE|85.96
98590|DE|113.75
14823|DE|198.8
82223|DE|1010.36
36284|DE|135.15
49735|DE|40.18
71154|DE|577.15
91452|DE|282.03
26529|DE|1349.31
92693|DE|22.35
74549|DE|110.76
83556|DE|130.47
29497|DE|302.48
40497|DE|33.7
92442|DE|250.08
22398|DE|26.16
54467|DE|22.74
37447|DE|120.96
17348|DE|178.9
01117|DE|31.39
66287|DE|530.01
11800|DE|54.84
49393|DE|4443.04
67756|DE|32.69
54657|DE|25.26
28325|DE|6290.0
53668|DE|35.37
52066|DE|1159.6
26122|DE|2738.15
89527|DE|43.8
56598|DE|212.94
38436|DE|93.66
78532|DE|1680.51
19386|DE|532.0
40857|DE|39.59
97453|DE|303.68
83420|DE|35.42
83052|DE|862.96
65207|DE|1735.08
09247|DE|122.61
49828|DE|1183.71
60322|DE|1764.63
85465|DE|198.05
35649|DE|322.2
67603|DE|27.08
16845|DE|618.26
54453|DE|32.13
74254|DE|303.03
70435|DE|835.38
13552|DE|25.17
44274|DE|23.47
54484|DE|36.97
87669|DE|64.74
23936|DE|813.78
89331|DE|124.3
03130|DE|1529.71
97244|DE|28.43
31188|DE|1301.56
71697|DE|22.34
88175|DE|237.15
92543|DE|26.46
22593|DE|37.81
90542|DE|1683.0
12342|DE|54.64
67547|DE|1066.25
20347|DE|34.06
96364|DE|296.31
91350|DE|41.93
93057|DE|656.54
24988|DE|5084.07
60489|DE|1024.86
33649|DE|3926.3
14195|DE|5293.12
38536|DE|1345.77
93354|DE|287.46
92444|DE|62.5
77856|DE|38.32
80292|DE|25.0
97297|DE|244.86
38118|DE|4126.29
57932|DE|41.06
87654|DE|169.0
98693|DE|1107.45
63695|DE|317.57
78579|DE|105.69
78474|DE|33.56
48361|DE|592.6
96193|DE|123.85
86156|DE|974.25
17424|DE|660.8
91589|DE|29.25
21625|DE|50.58
06647|DE|303.8
58811|DE|22.47
97848|DE|43.75
25551|DE|1863.61
34119|DE|2712.96
74232|DE|394.55
15936|DE|291.78
22855|DE|27.75
37539|DE|1113.6
54645|DE|30.79
51469|DE|2629.75
54439|DE|580.5
82343|DE|478.05
96197|DE|64.4
58769|DE|872.9
42123|DE|29.97
46359|DE|375.06
08668|DE|25.27
60485|DE|27.8
25136|DE|31.52
24787|DE|5856.56
96340|DE|37.96
72213|DE|466.57
37217|DE|554.12
38116|DE|7096.74
71636|DE|945.84
29459|DE|786.76
56575|DE|164.4
22535|DE|121.76
51234|DE|27.0
72361|DE|61.6
41238|DE|2631.3
23556|DE|6759.72
21444|DE|544.68
52078|DE|1648.36
63457|DE|1017.42
73577|DE|33.27
73053|DE|23.68
56191|DE|216.3
40219|DE|1745.94
56364|DE|23.09
80935|DE|386.88
08427|DE|180.96
07926|DE|166.62
72475|DE|152.6
36167|DE|70.11
88416|DE|360.1
97508|DE|262.92
24326|DE|2564.14
21772|DE|362.6
83134|DE|128.32
73494|DE|176.4
23701|DE|9717.5
48155|DE|4230.8
24090|DE|23.81
97529|DE|51.54
24628|DE|931.94
88453|DE|45.6
79688|DE|184.0
39217|DE|244.64
70439|DE|1426.25
31524|DE|65.06
91781|DE|824.41
86673|DE|46.06
13507|DE|4324.0
74937|DE|121.8
31185|DE|1528.98
25581|DE|286.11
89500|DE|22.8
54422|DE|31.53
97334|DE|104.8
73333|DE|225.06
25549|DE|35.7
63075|DE|1045.8
97283|DE|36.19
69192|DE|28.84
15834|DE|1201.22
30853|DE|4560.93
24247|DE|1675.55
85107|DE|276.71
49176|DE|1226.79
08321|DE|175.74
89477|DE|25.6
70193|DE|1604.11
41541|DE|1157.4
39288|DE|1405.12
59329|DE|2168.88
37127|DE|2412.51
82387|DE|78.2
59281|DE|39.75
66798|DE|252.8
50555|DE|32.66
54299|DE|25.42
24999|DE|3838.44
82008|DE|2153.3
42199|DE|30.45
91052|DE|2014.8
67304|DE|760.62
46499|DE|3320.25
69152|DE|40.49
82065|DE|438.76
44136|DE|38.04
24626|DE|1123.64
64560|DE|2486.82
12535|DE|41.81
47057|DE|2365.3
09322|DE|364.87
46551|DE|38.97
59071|DE|6499.44
79686|DE|40.63
53347|DE|2329.44
55270|DE|1859.22
74424|DE|118.16
83413|DE|164.82
20547|DE|36.26
95346|DE|78.18
38376|DE|353.1
40545|DE|2539.88
38324|DE|761.67
26215|DE|4883.12
98635|DE|42.65
89192|DE|51.36
75337|DE|27.21
39343|DE|516.6
79694|DE|25.11
91592|DE|35.6
04567|DE|65.74
83362|DE|108.4
41542|DE|2221.46
35474|DE|37.67
10965|DE|2143.5
02627|DE|376.92
75271|DE|40.68
99996|DE|158.32
31224|DE|5280.48
08499|DE|22.14
73102|DE|121.16
74930|DE|59.14
22800|DE|92.64
79227|DE|680.0
09113|DE|598.5
13129|DE|327.58
97237|DE|99.72
04420|DE|1349.44
30614|DE|42.77
10465|DE|55.8
45117|DE|40.27
73272|DE|43.71
32825|DE|3687.3
92259|DE|25.27
65527|DE|2212.74
64548|DE|29.87
97500|DE|32.89
19089|DE|910.57
97528|DE|88.56
58336|DE|31.27
21157|DE|80.02
72469|DE|377.55
76344|DE|1077.78
66482|DE|1466.68
48351|DE|1284.5
91330|DE|440.96
06767|DE|37.35
37247|DE|1609.3
94577|DE|106.38
98593|DE|287.69
38016|DE|36.21
84069|DE|483.6
97078|DE|973.83
58355|DE|35.87
23730|DE|9035.32
97520|DE|653.6
54311|DE|232.5
25458|DE|56.52
09392|DE|60.84
22916|DE|71.48
08229|DE|71.61
38275|DE|381.16
84036|DE|1106.93
39443|DE|192.1
63831|DE|34.39
72002|DE|24.34
80807|DE|1203.3
35119|DE|138.56
60325|DE|2464.68
24893|DE|1003.95
03172|DE|899.01
80798|DE|1100.74
01067|DE|704.25
25969|DE|99.81
71546|DE|266.2
22308|DE|31.9
20269|DE|38.32
25247|DE|25.47
34355|DE|1254.74
29367|DE|277.12
24637|DE|209.88
23747|DE|397.63
02906|DE|838.85
47105|DE|35.73
14163|DE|5001.03
37181|DE|870.08
01279|DE|2057.55
85399|DE|403.74
90733|DE|22.44
71372|DE|27.16
92526|DE|159.2
54533|DE|167.22
24534|DE|5537.0
57647|DE|36.21
89423|DE|202.85
12055|DE|639.0
78224|DE|2069.27
20843|DE|35.82
76709|DE|214.68
44809|DE|1426.36
07525|DE|42.58
49324|DE|4803.2
24458|DE|35.66
10961|DE|1522.64
63549|DE|222.36
63697|DE|132.28
22161|DE|32.23
47929|DE|1456.84
85540|DE|1351.08
46485|DE|2222.3
20953|DE|40.03
70372|DE|1305.85
11220|DE|26.98
32729|DE|26.76
64720|DE|1261.44
87647|DE|113.55
23827|DE|756.4
73660|DE|633.8
70781|DE|35.28
55296|DE|383.28
22334|DE|238.5
21029|DE|23654.05
22608|DE|80.49
01159|DE|1092.21
42889|DE|31.53
86343|DE|1072.0
78689|DE|32.37
28195|DE|9355.35
57271|DE|2126.19
49451|DE|614.1
92449|DE|28.66
18237|DE|40.72
13959|DE|24.68
86669|DE|143.45
63504|DE|34.37
39446|DE|216.8
18166|DE|22.5
17236|DE|24.73
68165|DE|2102.42
26897|DE|332.78
58676|DE|42.13
79282|DE|227.1
38476|DE|262.36
64386|DE|43.29
08324|DE|63.58
12606|DE|37.65
10419|DE|41.97
71126|DE|920.01
64287|DE|1420.65
84579|DE|69.54
54526|DE|110.55
37081|DE|1588.72
06463|DE|161.9
06369|DE|160.88
91471|DE|25.43
74747|DE|117.72
10781|DE|1990.53
16307|DE|66.42
76244|DE|33.27
04824|DE|261.06
91281|DE|123.05
23898|DE|3994.55
10783|DE|725.6
19079|DE|302.64
49808|DE|2685.75
33102|DE|6386.04
79336|DE|964.39
81679|DE|1250.37
10707|DE|3023.18
85411|DE|114.4
06458|DE|94.4
89567|DE|267.39
34639|DE|37.93
83135|DE|73.95
72100|DE|41.57
37359|DE|329.04
74336|DE|983.75
73329|DE|216.51
75007|DE|27.63
25436|DE|45670.5
63452|DE|1111.11
72358|DE|27.62
84562|DE|93.09
95162|DE|44.3
87724|DE|212.24
21564|DE|40.13
10117|DE|3628.93
59582|DE|26.77
27726|DE|7245.74
75335|DE|232.44
82319|DE|2166.75
06925|DE|220.56
84453|DE|849.64
99195|DE|387.27
99988|DE|391.2
85521|DE|2510.24
88632|DE|27.95
81373|DE|1310.06
07937|DE|759.6
20235|DE|36.06
86842|DE|244.23
22848|DE|12456.78
22849|DE|22.73
48341|DE|1873.8
34659|DE|25.8
19336|DE|90.36
79424|DE|25.21
21079|DE|19916.85
96279|DE|154.04
25733|DE|42.91
67890|DE|40.44
25746|DE|5254.5
89610|DE|65.58
70237|DE|41.47
26219|DE|817.44
21935|DE|30.03
70183|DE|35.51
73037|DE|710.2
28321|DE|29.08
99986|DE|187.85
25355|DE|9516.0
12169|DE|2247.68
73342|DE|292.81
19057|DE|2499.0
66459|DE|560.69
57548|DE|782.0
73035|DE|1021.96
89150|DE|460.98
22586|DE|42.27
76836|DE|25.77
84104|DE|88.35
26486|DE|360.24
78647|DE|613.13
72359|DE|112.86
72365|DE|105.8
21762|DE|8957.52
24455|DE|44.08
60596|DE|2404.83
76532|DE|1381.05
77652|DE|400.86
06571|DE|300.74
84164|DE|218.52
71728|DE|41.66
20135|DE|75.58
46131|DE|40.38
38525|DE|29.54
58300|DE|4175.44
88368|DE|195.02
24800|DE|412.62
16515|DE|4673.1
02782|DE|291.44
04643|DE|117.05
65719|DE|6479.25
91805|DE|28.53
38319|DE|682.04
27777|DE|14440.6
29496|DE|205.1
34333|DE|30.6
85301|DE|110.13
48163|DE|4848.48
25364|DE|2388.32
33100|DE|4669.9
78357|DE|128.43
84427|DE|86.66
24816|DE|560.2
88990|DE|35.46
72649|DE|991.53
20451|DE|23.98
24388|DE|36.55
43210|DE|24.6
87497|DE|41.57
61479|DE|1172.76
22505|DE|42.42
89415|DE|533.96
66851|DE|451.2
27624|DE|9602.28
51404|DE|27.7
37158|DE|27.61
58095|DE|1242.8
12305|DE|4392.49
16352|DE|74.68
48186|DE|25.52
63626|DE|34.47
82335|DE|606.48
59174|DE|5522.0
25555|DE|74.46
30080|DE|37.0
56070|DE|984.32
26604|DE|78.96
51777|DE|30.2
53919|DE|1564.63
23201|DE|26.56
66701|DE|517.76
58332|DE|4433.57
55278|DE|1053.32
19319|DE|31.54
31629|DE|309.43
68655|DE|28.03
12312|DE|222.84
25791|DE|230.16
94118|DE|96.76
38106|DE|4105.15
67307|DE|209.05
98678|DE|71.52
48268|DE|5038.62
63768|DE|1386.44
88437|DE|146.12
47045|DE|37.05
35415|DE|1133.88
90000|DE|37.82
54664|DE|37.54
83233|DE|389.52
79807|DE|182.35
22949|DE|15155.25
93458|DE|72.15
70178|DE|1434.84
29575|DE|707.96
95326|DE|1977.12
47049|DE|45.46
97511|DE|68.49
10999|DE|2056.93
47758|DE|36.45
65182|DE|43.32
76382|DE|31.97
22803|DE|38.76
35114|DE|414.84
45711|DE|4888.08
16540|DE|2992.27
91242|DE|255.28
19065|DE|692.16
22850|DE|24724.44
12006|DE|40.88
27344|DE|33.99
74189|DE|781.08
09102|DE|38.29
80635|DE|32.17
76229|DE|642.62
89179|DE|173.1
